time_s,RequestScannerOn_raw,RecordScannerOn_raw,Periodicity_raw,Phase_raw,Left-Right_raw,Ant.-Post._raw,Head-Feet_raw,MarkerBlockFound_raw
27.08,0.0,0.0,58178.0,21678.0,1029.0,60088.0,64479.0,0.0
27.12,0.0,0.0,58151.0,22340.0,1001.0,60002.0,64328.0,0.0
27.16,0.0,0.0,58123.0,22993.0,796.0,59647.0,64125.0,0.0
27.2,0.0,0.0,58267.0,23647.0,744.0,59555.0,64018.0,0.0
27.24,0.0,0.0,58925.0,24306.0,878.0,59589.0,63993.0,0.0
27.28,0.0,0.0,58555.0,24960.0,891.0,60059.0,64119.0,0.0
27.32,0.0,0.0,59212.0,25617.0,866.0,60370.0,64198.0,0.0
27.36,0.0,0.0,59869.0,25952.0,803.0,60393.0,64193.0,0.0
27.4,0.0,0.0,60866.0,26593.0,784.0,60470.0,64203.0,0.0
27.44,0.0,0.0,60154.0,27223.0,725.0,60530.0,64225.0,0.0
27.48,0.0,0.0,59955.0,27881.0,682.0,60682.0,64263.0,0.0
27.52,0.0,0.0,61464.0,28524.0,696.0,60573.0,64224.0,0.0
27.56,0.0,0.0,61606.0,29181.0,756.0,60526.0,64207.0,0.0
27.6,0.0,0.0,61065.0,29829.0,739.0,60692.0,64260.0,0.0
27.64,0.0,0.0,62060.0,30481.0,811.0,60848.0,64316.0,0.0
27.68,0.0,0.0,63053.0,31145.0,717.0,60968.0,64348.0,0.0
27.72,0.0,0.0,62513.0,31793.0,741.0,61073.0,64388.0,0.0
27.76,0.0,0.0,61632.0,32451.0,816.0,61078.0,64385.0,0.0
27.8,0.0,0.0,63475.0,33101.0,831.0,61245.0,64447.0,0.0
27.84,0.0,0.0,63956.0,33753.0,734.0,61125.0,64404.0,0.0
27.88,0.0,0.0,62906.0,34434.0,735.0,61131.0,64394.0,0.0
27.92,0.0,0.0,62537.0,35080.0,737.0,61165.0,64427.0,0.0
27.96,0.0,0.0,64206.0,35735.0,808.0,61440.0,64510.0,0.0
28.0,0.0,0.0,63328.0,36386.0,857.0,61347.0,64477.0,0.0
28.04,0.0,0.0,61771.0,37038.0,802.0,61401.0,64499.0,0.0
28.08,0.0,0.0,62929.0,37703.0,785.0,61258.0,64442.0,0.0
28.12,0.0,0.0,63239.0,38350.0,837.0,61354.0,64492.0,0.0
28.16,0.0,0.0,61854.0,39007.0,796.0,61230.0,64447.0,0.0
28.2,0.0,0.0,60640.0,39653.0,837.0,61327.0,64501.0,0.0
28.24,0.0,0.0,62135.0,40302.0,787.0,61191.0,64471.0,0.0
28.28,0.0,0.0,61768.0,40964.0,833.0,60836.0,64370.0,0.0
28.32,0.0,0.0,60048.0,41606.0,845.0,60859.0,64426.0,0.0
28.36,0.0,0.0,60865.0,42260.0,836.0,60602.0,64386.0,0.0
28.4,0.0,0.0,61175.0,42908.0,903.0,60454.0,64410.0,0.0
28.44,0.0,0.0,59796.0,43546.0,1009.0,60137.0,64379.0,0.0
28.48,0.0,0.0,58417.0,44203.0,1000.0,60173.0,64505.0,0.0
28.52,0.0,0.0,58896.0,44846.0,1040.0,59735.0,64496.0,0.0
28.56,0.0,0.0,56676.0,45501.0,1077.0,59058.0,64441.0,0.0
28.6,0.0,0.0,54964.0,46138.0,1085.0,58491.0,64479.0,0.0
28.64,0.0,0.0,53085.0,46783.0,1079.0,57763.0,64492.0,0.0
28.68,0.0,0.0,49860.0,47432.0,1002.0,57107.0,64584.0,0.0
28.72,0.0,0.0,49164.0,48074.0,1075.0,55920.0,64546.0,0.0
28.76,0.0,0.0,47458.0,48725.0,996.0,54585.0,64524.0,0.0
28.8,0.0,0.0,47100.0,49361.0,1025.0,53412.0,64638.0,0.0
28.84,0.0,0.0,44892.0,50020.0,1030.0,51926.0,64683.0,0.0
28.88,0.0,0.0,44535.0,50696.0,1043.0,49832.0,64586.0,0.0
28.92,0.0,0.0,39475.0,51348.0,1157.0,47474.0,64442.0,0.0
28.96,0.0,0.0,34420.0,52016.0,1169.0,45226.0,64419.0,0.0
29.0,0.0,0.0,32390.0,52668.0,1441.0,42994.0,64443.0,0.0
29.04,0.0,0.0,29356.0,53122.0,1784.0,40662.0,64474.0,0.0
29.08,0.0,0.0,27498.0,53785.0,1783.0,38308.0,64580.0,0.0
29.12,0.0,0.0,25474.0,54444.0,1679.0,35469.0,64533.0,0.0
29.16,0.0,0.0,24458.0,55105.0,1588.0,32765.0,64608.0,0.0
29.2,0.0,0.0,23777.0,55767.0,2457.0,30141.0,64731.0,0.0
29.24,0.0,0.0,24268.0,56428.0,3041.0,27152.0,64705.0,0.0
29.28,0.0,0.0,24089.0,57089.0,3413.0,23840.0,64574.0,0.0
29.32,0.0,0.0,24580.0,57749.0,3668.0,20939.0,64584.0,0.0
29.36,0.0,0.0,27076.0,58411.0,3622.0,17844.0,64500.0,0.0
29.4,0.0,0.0,28400.0,59069.0,3365.0,15135.0,64523.0,0.0
29.44,0.0,0.0,32895.0,59712.0,3233.0,12484.0,64502.0,0.0
29.48,0.0,0.0,38889.0,60367.0,3284.0,10212.0,64556.0,0.0
29.52,0.0,0.0,41874.0,61022.0,3390.0,8185.0,64627.0,0.0
29.56,0.0,0.0,42688.0,61682.0,3689.0,6553.0,64740.0,0.0
29.6,0.0,0.0,46502.0,62333.0,3985.0,5366.0,64903.0,0.0
29.64,0.0,0.0,47481.0,62988.0,4147.0,4041.0,64909.0,0.0
29.68,0.0,0.0,48125.0,63639.0,4039.0,2434.0,64716.0,0.0
29.72,0.0,0.0,52930.0,64287.0,3994.0,1793.0,64744.0,0.0
29.76,0.0,0.0,54903.0,64943.0,3911.0,1585.0,64816.0,0.0
29.8,0.0,0.0,56208.0,26.0,3982.0,1849.0,64900.0,0.0
29.84,0.0,0.0,55517.0,678.0,4076.0,2484.0,64999.0,0.0
29.88,0.0,0.0,50840.0,1345.0,4135.0,3053.0,64945.0,0.0
29.92,0.0,0.0,50153.0,1994.0,4064.0,4000.0,64905.0,0.0
29.96,0.0,0.0,48304.0,2653.0,3957.0,5582.0,64998.0,0.0
30.0,0.0,0.0,48780.0,3306.0,3857.0,7354.0,65026.0,0.0
30.04,0.0,0.0,45772.0,3963.0,3482.0,8926.0,64910.0,0.0
30.08,0.0,0.0,39784.0,4621.0,3224.0,10785.0,64776.0,0.0
30.12,0.0,0.0,30984.0,5276.0,3289.0,12854.0,64670.0,0.0
30.16,0.0,0.0,28486.0,5939.0,3441.0,15172.0,64575.0,0.0
30.2,0.0,0.0,25990.0,6599.0,3686.0,17753.0,64510.0,0.0
30.24,0.0,0.0,24323.0,7257.0,3579.0,20562.0,64497.0,0.0
30.28,0.0,0.0,23982.0,7915.0,3396.0,23582.0,64533.0,0.0
30.32,0.0,0.0,24797.0,8569.0,2959.0,26812.0,64640.0,0.0
30.36,0.0,0.0,25282.0,9232.0,2631.0,29885.0,64673.0,0.0
30.4,0.0,0.0,25436.0,9888.0,2514.0,32719.0,64627.0,0.0
30.44,0.0,0.0,25589.0,10537.0,2583.0,35743.0,64691.0,0.0
30.48,0.0,0.0,27558.0,11202.0,2752.0,38367.0,64637.0,0.0
30.52,0.0,0.0,28535.0,11861.0,2753.0,40805.0,64572.0,0.0
30.56,0.0,0.0,30830.0,12533.0,2452.0,43300.0,64580.0,0.0
30.6,0.0,0.0,34277.0,13188.0,1675.0,45417.0,64520.0,0.0
30.64,0.0,0.0,37720.0,13851.0,946.0,47450.0,64473.0,0.0
30.68,0.0,0.0,41326.0,14513.0,1040.0,49521.0,64479.0,0.0
30.72,0.0,0.0,43611.0,15165.0,1133.0,51154.0,64428.0,0.0
30.76,0.0,0.0,45236.0,15836.0,1113.0,52791.0,64417.0,0.0
30.8,0.0,0.0,45545.0,16488.0,1010.0,54055.0,64359.0,0.0
30.84,0.0,0.0,46181.0,17151.0,887.0,55334.0,64359.0,0.0
30.88,0.0,0.0,50432.0,17830.0,908.0,56645.0,64427.0,0.0
30.92,0.0,0.0,51723.0,18474.0,1003.0,57487.0,64401.0,0.0
30.96,0.0,0.0,52684.0,19140.0,1042.0,58495.0,64473.0,0.0
31.0,0.0,0.0,57090.0,19781.0,1018.0,59004.0,64430.0,0.0
31.04,0.0,0.0,57392.0,20433.0,844.0,59252.0,64328.0,0.0
31.08,0.0,0.0,58022.0,21092.0,919.0,59681.0,64334.0,0.0
31.12,0.0,0.0,58324.0,21729.0,952.0,59983.0,64328.0,0.0
31.16,0.0,0.0,58297.0,22400.0,911.0,60314.0,64350.0,0.0
31.2,0.0,0.0,58271.0,23043.0,877.0,60276.0,64260.0,0.0
31.24,0.0,0.0,58409.0,23701.0,924.0,60401.0,64247.0,0.0
31.28,0.0,0.0,59200.0,24368.0,917.0,60629.0,64296.0,0.0
31.32,0.0,0.0,58683.0,25003.0,899.0,60828.0,64337.0,0.0
31.36,0.0,0.0,59801.0,25912.0,852.0,60757.0,64284.0,0.0
31.4,0.0,0.0,60754.0,26555.0,940.0,60976.0,64357.0,0.0
31.44,0.0,0.0,60074.0,27207.0,989.0,61350.0,64470.0,0.0
31.48,0.0,0.0,59884.0,27867.0,990.0,61515.0,64526.0,0.0
31.52,0.0,0.0,61325.0,28519.0,931.0,61376.0,64465.0,0.0
31.56,0.0,0.0,61460.0,29193.0,1000.0,61386.0,64472.0,0.0
31.6,0.0,0.0,61107.0,29833.0,980.0,61388.0,64474.0,0.0
31.64,0.0,0.0,61894.0,30500.0,960.0,61389.0,64467.0,0.0
31.68,0.0,0.0,63006.0,31157.0,951.0,61278.0,64437.0,0.0
31.72,0.0,0.0,62490.0,31806.0,868.0,61207.0,64407.0,0.0
31.76,0.0,0.0,61486.0,32478.0,930.0,61075.0,64366.0,0.0
31.8,0.0,0.0,63247.0,33118.0,799.0,60825.0,64281.0,0.0
31.84,0.0,0.0,63869.0,33785.0,842.0,60880.0,64296.0,0.0
31.88,0.0,0.0,62866.0,34457.0,845.0,60859.0,64301.0,0.0
31.92,0.0,0.0,63000.0,35109.0,910.0,61006.0,64348.0,0.0
31.96,0.0,0.0,64108.0,35781.0,966.0,61113.0,64385.0,0.0
32.0,0.0,0.0,63268.0,36421.0,984.0,61137.0,64391.0,0.0
32.04,0.0,0.0,61619.0,37090.0,886.0,61020.0,64346.0,0.0
32.08,0.0,0.0,62726.0,37747.0,852.0,60755.0,64259.0,0.0
32.12,0.0,0.0,63184.0,38401.0,914.0,60722.0,64251.0,0.0
32.16,0.0,0.0,61861.0,39075.0,883.0,60648.0,64243.0,0.0
32.2,0.0,0.0,61186.0,39719.0,878.0,60587.0,64225.0,0.0
32.24,0.0,0.0,62129.0,40385.0,859.0,60772.0,64306.0,0.0
32.28,0.0,0.0,61778.0,41040.0,795.0,60733.0,64316.0,0.0
32.32,0.0,0.0,60134.0,41697.0,771.0,60497.0,64255.0,0.0
32.36,0.0,0.0,60754.0,42363.0,738.0,60468.0,64304.0,0.0
32.4,0.0,0.0,61212.0,43004.0,940.0,60545.0,64396.0,0.0
32.44,0.0,0.0,59893.0,43655.0,1013.0,60178.0,64357.0,0.0
32.48,0.0,0.0,58576.0,44313.0,1001.0,59819.0,64343.0,0.0
32.52,0.0,0.0,59034.0,44964.0,1002.0,59528.0,64388.0,0.0
32.56,0.0,0.0,56912.0,45638.0,902.0,58688.0,64288.0,0.0
32.6,0.0,0.0,56403.0,46285.0,814.0,57818.0,64205.0,0.0
32.64,0.0,0.0,51707.0,46955.0,767.0,56954.0,64194.0,0.0
32.68,0.0,0.0,52489.0,47619.0,777.0,56136.0,64226.0,0.0
32.72,0.0,0.0,51017.0,48269.0,898.0,55128.0,64250.0,0.0
32.76,0.0,0.0,45686.0,48943.0,869.0,54025.0,64307.0,0.0
32.8,0.0,0.0,44862.0,49587.0,727.0,52841.0,64391.0,0.0
32.84,0.0,0.0,45646.0,50249.0,648.0,51457.0,64478.0,0.0
32.88,0.0,0.0,44662.0,50918.0,664.0,49782.0,64518.0,0.0
32.92,0.0,0.0,39985.0,51559.0,946.0,47918.0,64554.0,0.0
32.96,0.0,0.0,35313.0,52223.0,917.0,45821.0,64571.0,0.0
33.0,0.0,0.0,32730.0,52858.0,1262.0,43633.0,64603.0,0.0
33.04,0.0,0.0,29348.0,53521.0,1581.0,40991.0,64543.0,0.0
33.08,0.0,0.0,27572.0,54476.0,1664.0,38326.0,64524.0,0.0
33.12,0.0,0.0,24676.0,55133.0,1361.0,35295.0,64435.0,0.0
33.16,0.0,0.0,24344.0,55780.0,1338.0,32500.0,64472.0,0.0
33.2,0.0,0.0,24174.0,56414.0,2347.0,29869.0,64598.0,0.0
33.24,0.0,0.0,24323.0,57074.0,2855.0,26962.0,64607.0,0.0
33.28,0.0,0.0,24152.0,57706.0,3315.0,24000.0,64580.0,0.0
33.32,0.0,0.0,24621.0,58362.0,3551.0,21041.0,64572.0,0.0
33.36,0.0,0.0,26209.0,59014.0,3538.0,18068.0,64531.0,0.0
33.4,0.0,0.0,28434.0,59657.0,3232.0,15213.0,64507.0,0.0
33.44,0.0,0.0,30657.0,60309.0,3166.0,12744.0,64567.0,0.0
33.48,0.0,0.0,39740.0,60949.0,3283.0,10661.0,64679.0,0.0
33.52,0.0,0.0,45626.0,61616.0,3499.0,8795.0,64815.0,0.0
33.56,0.0,0.0,48316.0,62276.0,3638.0,7127.0,64899.0,0.0
33.6,0.0,0.0,50686.0,62927.0,3973.0,5608.0,64951.0,0.0
33.64,0.0,0.0,50505.0,63602.0,4196.0,4058.0,64889.0,0.0
33.68,0.0,0.0,51757.0,64250.0,4026.0,2863.0,64853.0,0.0
33.72,0.0,0.0,56032.0,64923.0,4037.0,2101.0,64845.0,0.0
33.76,0.0,0.0,56167.0,19.0,4068.0,1672.0,64823.0,0.0
33.8,0.0,0.0,54870.0,674.0,4100.0,1677.0,64844.0,0.0
33.84,0.0,0.0,50077.0,1349.0,4289.0,2294.0,64944.0,0.0
33.88,0.0,0.0,47989.0,2010.0,4199.0,2833.0,64890.0,0.0
33.92,0.0,0.0,47333.0,2679.0,4178.0,3894.0,64891.0,0.0
33.96,0.0,0.0,43026.0,3331.0,4084.0,5337.0,64918.0,0.0
34.0,0.0,0.0,43166.0,3983.0,3823.0,6921.0,64895.0,0.0
34.04,0.0,0.0,42988.0,4649.0,3566.0,8670.0,64836.0,0.0
34.08,0.0,0.0,38054.0,5289.0,3372.0,10793.0,64811.0,0.0
34.12,0.0,0.0,31064.0,5954.0,3390.0,13054.0,64755.0,0.0
34.16,0.0,0.0,28516.0,6594.0,3561.0,15296.0,64617.0,0.0
34.2,0.0,0.0,26128.0,7239.0,3726.0,17758.0,64522.0,0.0
34.24,0.0,0.0,24376.0,7895.0,3599.0,20603.0,64513.0,0.0
34.28,0.0,0.0,24049.0,8520.0,3392.0,23485.0,64511.0,0.0
34.32,0.0,0.0,24829.0,9181.0,2977.0,26776.0,64640.0,0.0
34.36,0.0,0.0,25292.0,9816.0,2623.0,29928.0,64705.0,0.0
34.4,0.0,0.0,25282.0,10457.0,2600.0,33004.0,64756.0,0.0
34.44,0.0,0.0,25586.0,11100.0,2616.0,35840.0,64737.0,0.0
34.48,0.0,0.0,27628.0,11732.0,2819.0,38722.0,64794.0,0.0
34.52,0.0,0.0,30141.0,12398.0,2925.0,41455.0,64822.0,0.0
34.56,0.0,0.0,32178.0,13039.0,2529.0,43778.0,64766.0,0.0
34.6,0.0,0.0,34214.0,13686.0,1864.0,45816.0,64670.0,0.0
34.64,0.0,0.0,39715.0,14347.0,1028.0,47833.0,64611.0,0.0
34.68,0.0,0.0,42534.0,14988.0,1202.0,49947.0,64647.0,0.0
34.72,0.0,0.0,45979.0,15658.0,1141.0,51777.0,64644.0,0.0
34.76,0.0,0.0,46589.0,16304.0,1186.0,53147.0,64561.0,0.0
34.8,0.0,0.0,48457.0,16960.0,1080.0,54489.0,64516.0,0.0
34.84,0.0,0.0,48908.0,17618.0,983.0,55505.0,64432.0,0.0
34.88,0.0,0.0,53131.0,18279.0,976.0,56435.0,64373.0,0.0
34.92,0.0,0.0,54836.0,18946.0,946.0,57329.0,64359.0,0.0
34.96,0.0,0.0,54970.0,19597.0,910.0,58247.0,64410.0,0.0
35.0,0.0,0.0,57772.0,20261.0,832.0,58802.0,64368.0,0.0
35.04,0.0,0.0,58061.0,20922.0,808.0,59256.0,64342.0,0.0
35.08,0.0,0.0,58350.0,21578.0,770.0,59733.0,64353.0,0.0
35.12,0.0,0.0,59109.0,22249.0,794.0,60189.0,64388.0,0.0
35.16,0.0,0.0,58143.0,22909.0,746.0,60577.0,64438.0,0.0
35.2,0.0,0.0,58431.0,23577.0,809.0,60752.0,64410.0,0.0
35.24,0.0,0.0,59032.0,24241.0,857.0,60953.0,64430.0,0.0
35.28,0.0,0.0,58538.0,24899.0,882.0,60998.0,64409.0,0.0
35.32,0.0,0.0,59295.0,25573.0,830.0,61221.0,64443.0,0.0
35.36,0.0,0.0,59895.0,25907.0,826.0,61115.0,64369.0,0.0
35.4,0.0,0.0,60807.0,26554.0,874.0,61037.0,64318.0,0.0
35.44,0.0,0.0,60156.0,27194.0,761.0,60885.0,64245.0,0.0
35.48,0.0,0.0,59818.0,27845.0,831.0,60999.0,64249.0,0.0
35.52,0.0,0.0,61353.0,28501.0,880.0,60957.0,64178.0,0.0
35.56,0.0,0.0,61483.0,29156.0,970.0,60969.0,64136.0,0.0
35.6,0.0,0.0,60989.0,29805.0,1121.0,61047.0,64109.0,0.0
35.64,0.0,0.0,61742.0,30462.0,1058.0,61105.0,64076.0,0.0
35.68,0.0,0.0,62963.0,31115.0,1118.0,61114.0,64022.0,0.0
35.72,0.0,0.0,62469.0,31771.0,1044.0,60982.0,63921.0,0.0
35.76,0.0,0.0,61352.0,32427.0,1093.0,61002.0,63881.0,0.0
35.8,0.0,0.0,63038.0,33076.0,1187.0,60911.0,63804.0,0.0
35.84,0.0,0.0,63789.0,33734.0,1251.0,61017.0,63796.0,0.0
35.88,0.0,0.0,62673.0,34402.0,1168.0,61124.0,63784.0,0.0
35.92,0.0,0.0,62180.0,35059.0,1326.0,61176.0,63758.0,0.0
35.96,0.0,65535.0,63863.0,35716.0,1236.0,61065.0,63673.0,0.0
36.0,0.0,65535.0,63214.0,36365.0,1325.0,61031.0,63617.0,0.0
36.04,0.0,65535.0,61480.0,37022.0,1404.0,61146.0,63621.0,0.0
36.08,0.0,65535.0,62540.0,37671.0,1465.0,61253.0,63603.0,0.0
36.12,0.0,65535.0,63134.0,38327.0,1487.0,61163.0,63529.0,0.0
36.16,0.0,65535.0,61711.0,38983.0,1422.0,60994.0,63426.0,0.0
36.2,0.0,65535.0,60445.0,39630.0,1613.0,60820.0,63339.0,0.0
36.24,0.0,65535.0,61969.0,40287.0,1575.0,60976.0,63374.0,0.0
36.28,0.0,65535.0,61788.0,40937.0,1704.0,61003.0,63358.0,0.0
36.32,0.0,65535.0,60059.0,41591.0,1607.0,60939.0,63330.0,0.0
36.36,0.0,65535.0,59569.0,42240.0,1728.0,61285.0,63454.0,0.0
36.4,0.0,65535.0,61245.0,42887.0,1861.0,61259.0,63465.0,0.0
36.44,0.0,65535.0,59828.0,43526.0,1954.0,60778.0,63329.0,0.0
36.48,0.0,65535.0,58566.0,44180.0,2000.0,60027.0,63142.0,0.0
36.52,0.0,65535.0,59314.0,44847.0,1905.0,59039.0,62919.0,0.0
36.56,0.0,65535.0,58362.0,45499.0,1820.0,58342.0,62828.0,0.0
36.6,0.0,65535.0,56485.0,46152.0,1777.0,57679.0,62784.0,0.0
36.64,0.0,65535.0,54302.0,46811.0,1938.0,56949.0,62750.0,0.0
36.68,0.0,65535.0,52428.0,47461.0,1931.0,56162.0,62743.0,0.0
36.72,0.0,65535.0,49632.0,48121.0,2085.0,55398.0,62803.0,0.0
36.76,0.0,65535.0,48686.0,48773.0,2128.0,54294.0,62807.0,0.0
36.8,0.0,65535.0,47280.0,49421.0,2092.0,53258.0,62903.0,0.0
36.84,0.0,65535.0,45105.0,50078.0,1946.0,51941.0,62950.0,0.0
36.88,0.0,65535.0,44316.0,50744.0,1946.0,50265.0,62961.0,0.0
36.92,0.0,65535.0,41837.0,51407.0,2131.0,48242.0,62898.0,0.0
36.96,0.0,65535.0,36284.0,52063.0,2203.0,45909.0,62790.0,0.0
37.0,0.0,65535.0,32119.0,52718.0,2516.0,43470.0,62712.0,0.0
37.04,0.0,65535.0,29341.0,53502.0,2869.0,40656.0,62533.0,0.0
37.08,0.0,65535.0,27486.0,54147.0,3003.0,38271.0,62600.0,0.0
37.12,0.0,65535.0,25479.0,54808.0,3006.0,35502.0,62550.0,0.0
37.16,0.0,65535.0,24548.0,55462.0,2840.0,32497.0,62452.0,0.0
37.2,0.0,65535.0,24231.0,56110.0,3800.0,29952.0,62552.0,0.0
37.24,0.0,65535.0,23607.0,56767.0,4273.0,27256.0,62586.0,0.0
37.28,0.0,65535.0,23751.0,57411.0,4865.0,24470.0,62597.0,0.0
37.32,0.0,65535.0,24506.0,58069.0,5008.0,21698.0,62601.0,0.0
37.36,0.0,65535.0,25415.0,58723.0,5212.0,18594.0,62468.0,0.0
37.4,0.0,65535.0,28006.0,59370.0,5139.0,15863.0,62444.0,0.0
37.44,0.0,65535.0,30747.0,60016.0,5072.0,12985.0,62310.0,0.0
37.48,0.0,65535.0,38533.0,60667.0,5251.0,10398.0,62216.0,0.0
37.52,0.0,65535.0,44478.0,61331.0,5351.0,8147.0,62161.0,0.0
37.56,0.0,65535.0,45223.0,61993.0,5551.0,6104.0,62095.0,0.0
37.6,0.0,65535.0,45357.0,62642.0,5708.0,4614.0,62119.0,0.0
37.64,0.0,65535.0,50070.0,63305.0,5925.0,3464.0,62158.0,0.0
37.68,0.0,65535.0,51575.0,63955.0,5981.0,2785.0,62254.0,0.0
37.72,0.0,65535.0,53841.0,64616.0,6090.0,2336.0,62293.0,0.0
37.76,0.0,65535.0,56106.0,65276.0,6144.0,2082.0,62298.0,0.0
37.8,0.0,65535.0,55472.0,359.0,6404.0,2068.0,62245.0,0.0
37.84,0.0,65535.0,53621.0,1023.0,6445.0,2673.0,62313.0,0.0
37.88,0.0,65535.0,50858.0,1689.0,6504.0,3052.0,62152.0,0.0
37.92,0.0,65535.0,47336.0,2349.0,6452.0,3845.0,62041.0,0.0
37.96,0.0,65535.0,45491.0,3007.0,6348.0,4925.0,61921.0,0.0
38.0,0.0,65535.0,45776.0,3653.0,6213.0,6312.0,61774.0,0.0
38.04,0.0,65535.0,43477.0,4312.0,5963.0,7823.0,61586.0,0.0
38.08,0.0,65535.0,39812.0,4957.0,5888.0,9915.0,61518.0,0.0
38.12,0.0,65535.0,31137.0,5618.0,5897.0,12585.0,61566.0,0.0
38.16,0.0,65535.0,28543.0,6276.0,5860.0,15203.0,61516.0,0.0
38.2,0.0,65535.0,25496.0,6924.0,6023.0,17907.0,61433.0,0.0
38.24,0.0,65535.0,25030.0,7586.0,5971.0,20825.0,61416.0,0.0
38.28,0.0,65535.0,24565.0,8233.0,5815.0,23695.0,61359.0,0.0
38.32,0.0,65535.0,24858.0,8890.0,5508.0,26648.0,61330.0,0.0
38.36,0.0,65535.0,25302.0,9548.0,5310.0,29829.0,61377.0,0.0
38.4,0.0,65535.0,25443.0,10193.0,5270.0,32853.0,61360.0,0.0
38.44,0.0,65535.0,25584.0,10836.0,5377.0,35727.0,61316.0,0.0
38.48,0.0,65535.0,26330.0,11472.0,5364.0,37950.0,61065.0,0.0
38.52,0.0,65535.0,27983.0,12117.0,5385.0,39983.0,60823.0,0.0
38.56,0.0,65535.0,30995.0,12768.0,5197.0,42215.0,60716.0,0.0
38.6,0.0,65535.0,32796.0,13399.0,4563.0,44180.0,60549.0,0.0
38.64,0.0,65535.0,36257.0,14055.0,4286.0,46368.0,60513.0,0.0
38.68,0.0,65535.0,41225.0,14690.0,4100.0,48492.0,60491.0,0.0
38.72,0.0,65535.0,44831.0,15338.0,3978.0,50438.0,60496.0,0.0
38.76,0.0,65535.0,45416.0,16002.0,4089.0,52437.0,60563.0,0.0
38.8,0.0,65535.0,45699.0,16642.0,4124.0,54127.0,60584.0,0.0
38.84,0.0,65535.0,48846.0,17315.0,4274.0,55620.0,60606.0,0.0
38.88,0.0,65535.0,50483.0,17978.0,4317.0,56704.0,60537.0,0.0
38.92,0.0,65535.0,50613.0,18635.0,4219.0,57548.0,60470.0,0.0
38.96,0.0,65535.0,54808.0,19300.0,4232.0,58233.0,60387.0,0.0
39.0,0.0,65535.0,57645.0,19935.0,4106.0,58388.0,60176.0,0.0
39.04,0.0,65535.0,57922.0,20602.0,4135.0,58628.0,60038.0,0.0
39.08,0.0,65535.0,58199.0,21243.0,4146.0,59077.0,60003.0,0.0
39.12,0.0,65535.0,59077.0,21895.0,4196.0,59423.0,59972.0,0.0
39.16,0.0,65535.0,58602.0,22555.0,4339.0,59575.0,59878.0,0.0
39.2,0.0,65535.0,58278.0,23190.0,4343.0,59760.0,59835.0,0.0
39.24,0.0,65535.0,59004.0,23857.0,4484.0,60070.0,59839.0,0.0
39.28,0.0,65535.0,59430.0,24502.0,4677.0,60347.0,59851.0,0.0
39.32,0.0,65535.0,58806.0,25156.0,4693.0,60625.0,59873.0,0.0
39.36,0.0,65535.0,59381.0,25828.0,4909.0,61163.0,59994.0,0.0
39.4,0.0,65535.0,60706.0,26419.0,4896.0,61427.0,60029.0,0.0
39.44,0.0,65535.0,60232.0,27074.0,4812.0,61408.0,59954.0,0.0
39.48,0.0,65535.0,59758.0,27723.0,4836.0,61307.0,59880.0,0.0
39.52,0.0,65535.0,60781.0,28376.0,4853.0,61289.0,59832.0,0.0
39.56,0.0,65535.0,61504.0,29046.0,4913.0,61120.0,59729.0,0.0
39.6,0.0,65535.0,61030.0,29683.0,4975.0,61191.0,59719.0,0.0
39.64,0.0,65535.0,61603.0,30352.0,4990.0,60919.0,59564.0,0.0
39.68,0.0,65535.0,62774.0,31000.0,5056.0,60764.0,59480.0,0.0
39.72,0.0,65535.0,62449.0,31652.0,5182.0,60874.0,59483.0,0.0
39.76,0.0,65535.0,61229.0,32322.0,5265.0,60981.0,59477.0,0.0
39.8,0.0,65535.0,61652.0,32959.0,5322.0,61196.0,59508.0,0.0
39.84,0.0,65535.0,63566.0,33628.0,5217.0,61349.0,59503.0,0.0
39.88,0.0,65535.0,62645.0,34292.0,5205.0,61348.0,59467.0,0.0
39.92,0.0,65535.0,62023.0,34946.0,5314.0,61082.0,59314.0,0.0
39.96,0.0,65535.0,63637.0,35615.0,5338.0,60846.0,59196.0,0.0
40.0,0.0,65535.0,63165.0,36254.0,5432.0,60634.0,59081.0,0.0
40.04,0.0,65535.0,61501.0,36927.0,5412.0,60426.0,58962.0,0.0
40.08,0.0,65535.0,61029.0,37577.0,5469.0,60461.0,58943.0,0.0
40.12,0.0,65535.0,62938.0,38231.0,5582.0,60639.0,58960.0,0.0
40.16,0.0,65535.0,61723.0,38903.0,5702.0,60550.0,58888.0,0.0
40.2,0.0,65535.0,60360.0,39538.0,5799.0,60705.0,58913.0,0.0
40.24,0.0,65535.0,61078.0,40208.0,6009.0,61038.0,59004.0,0.0
40.28,0.0,65535.0,61796.0,40855.0,6105.0,61157.0,59022.0,0.0
40.32,0.0,65535.0,60138.0,41504.0,6139.0,61217.0,59027.0,0.0
40.36,0.0,65535.0,59519.0,42179.0,6318.0,61191.0,59034.0,0.0
40.4,0.0,65535.0,61127.0,42817.0,6251.0,60979.0,58977.0,0.0
40.44,0.0,65535.0,59916.0,43468.0,6323.0,60723.0,58936.0,0.0
40.48,0.0,65535.0,58557.0,44114.0,6307.0,60362.0,58871.0,0.0
40.52,0.0,65535.0,58385.0,44755.0,6154.0,59831.0,58788.0,0.0
40.56,0.0,65535.0,56584.0,45423.0,6249.0,59204.0,58727.0,0.0
40.6,0.0,65535.0,54192.0,46050.0,6333.0,58772.0,58753.0,0.0
